Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,2183079.64,a,2183079.64,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,1029607.55,a,1029607.55,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,131305.18,a,131305.18,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,3346.7,a,3346.7,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,203821.82,a,203821.82,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,393496.95,a,393496.95,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,25877.05,a,25877.05,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,20445.12,a,20445.12,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,8.02,a,8.02,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,108060.67,a,108060.67,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,142762.63,a,142762.63,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,4168.04,a,4168.04,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,941.03,a,941.03,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,106087.21,a,106087.21,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,823762.51,a,823762.51,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,97971.93,a,97971.93,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,1496.13,a,1496.13,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,0.1,a,0.1,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,3.02,a,3.02,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,3232.31,a,3232.31,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,7998.2,a,7998.2,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,4483,a,4483,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,21.01,a,21.01,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,0.1,a,0.1,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,1.06,a,1.06,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,3484.29,a,3484.29,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,6054.13,a,6054.13,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,94783.08,a,94783.08,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,August,Ao˚t,844.51,a,844.51,a
1990,1990,ON,Ontario,Ontario,October,Octobre,21.60000005,a,21.60000005,a
1990,1990,ON,Ontario,Ontario,November,Novembre,1661.4,a,1661.4,a
1990,1990,ON,Ontario,Ontario,March,Mars,187.8000005,a,187.8000005,a
1990,1990,ON,Ontario,Ontario,April,Avril,683.5000017,a,683.5000017,a
1990,1990,ON,Ontario,Ontario,May,Mai,5914.7,a,5914.7,a
1990,1990,ON,Ontario,Ontario,June,Juin,2118.9,a,2118.9,a
1990,1990,ON,Ontario,Ontario,July,Juillet,131454.3,a,131454.3,a
1990,1990,ON,Ontario,Ontario,August,Ao˚t,41511.5,a,41511.5,a
1990,1990,ON,Ontario,Ontario,September,Septembre,59.50000052,a,59.50000052,a
1991,1991,ON,Ontario,Ontario,October,Octobre,21.00000001,a,21.00000001,a
1991,1991,ON,Ontario,Ontario,November,Novembre,66.80000006,a,66.80000006,a
1991,1991,ON,Ontario,Ontario,December,DÈcembre,0.200000003,a,0.200000003,a
1991,1991,ON,Ontario,Ontario,March,Mars,18.60000005,a,18.60000005,a
1991,1991,ON,Ontario,Ontario,April,Avril,1084.900001,a,1084.900001,a
1991,1991,ON,Ontario,Ontario,May,Mai,123712.3,a,123712.3,a
1991,1991,ON,Ontario,Ontario,June,Juin,37067.9,a,37067.9,a
1991,1991,ON,Ontario,Ontario,July,Juillet,74602.7,a,74602.7,a
1991,1991,ON,Ontario,Ontario,August,Ao˚t,82190.5,a,82190.5,a
1991,1991,ON,Ontario,Ontario,September,Septembre,46.20000017,a,46.20000017,a
1992,1992,ON,Ontario,Ontario,October,Octobre,5.200000025,a,5.200000025,a
1992,1992,ON,Ontario,Ontario,March,Mars,1.200000003,a,1.200000003,a
1992,1992,ON,Ontario,Ontario,April,Avril,120.5000003,a,120.5000003,a
1992,1992,ON,Ontario,Ontario,May,Mai,3872.100001,a,3872.100001,a
1992,1992,ON,Ontario,Ontario,June,Juin,171293.7,a,171293.7,a
1992,1992,ON,Ontario,Ontario,July,Juillet,91.20000008,a,91.20000008,a
1992,1992,ON,Ontario,Ontario,August,Ao˚t,606.4000003,a,606.4000003,a
1992,1992,ON,Ontario,Ontario,September,Septembre,4.100000009,a,4.100000009,a
1993,1993,ON,Ontario,Ontario,October,Octobre,3.000000015,a,3.000000015,a
1993,1993,ON,Ontario,Ontario,November,Novembre,10.39999995,a,10.39999995,a
1993,1993,ON,Ontario,Ontario,December,DÈcembre,12,a,12,a
1993,1993,ON,Ontario,Ontario,March,Mars,532,a,532,a
1993,1993,ON,Ontario,Ontario,April,Avril,351.5000003,a,351.5000003,a
1993,1993,ON,Ontario,Ontario,May,Mai,7675.400001,a,7675.400001,a
1993,1993,ON,Ontario,Ontario,June,Juin,95768.5,a,95768.5,a
1993,1993,ON,Ontario,Ontario,July,Juillet,71.90000046,a,71.90000046,a
1993,1993,ON,Ontario,Ontario,August,Ao˚t,237.3000004,a,237.3000004,a
1993,1993,ON,Ontario,Ontario,September,Septembre,2.800000049,a,2.800000049,a
1994,1994,ON,Ontario,Ontario,October,Octobre,68.10000004,a,68.10000004,a
1994,1994,ON,Ontario,Ontario,November,Novembre,7.700000077,a,7.700000077,a
1994,1994,ON,Ontario,Ontario,March,Mars,0.800000012,a,0.800000012,a
1994,1994,ON,Ontario,Ontario,April,Avril,667.000001,a,667.000001,a
1994,1994,ON,Ontario,Ontario,May,Mai,910.3000007,a,910.3000007,a
1994,1994,ON,Ontario,Ontario,June,Juin,78312.2,a,78312.2,a
1994,1994,ON,Ontario,Ontario,July,Juillet,3517.8,a,3517.8,a
1994,1994,ON,Ontario,Ontario,August,Ao˚t,115.8000001,a,115.8000001,a
1994,1994,ON,Ontario,Ontario,September,Septembre,4.700000063,a,4.700000063,a
1995,1995,ON,Ontario,Ontario,October,Octobre,95.80000019,a,95.80000019,a
1995,1995,ON,Ontario,Ontario,November,Novembre,0.500000007,a,0.500000007,a
1995,1995,ON,Ontario,Ontario,March,Mars,310.2000017,a,310.2000017,a
1995,1995,ON,Ontario,Ontario,April,Avril,560.1000006,a,560.1000006,a
1995,1995,ON,Ontario,Ontario,May,Mai,56938.5,a,56938.5,a
1995,1995,ON,Ontario,Ontario,June,Juin,332496.8,a,332496.8,a
1995,1995,ON,Ontario,Ontario,July,Juillet,33676.5,a,33676.5,a
1995,1995,ON,Ontario,Ontario,August,Ao˚t,188432.3,a,188432.3,a
1995,1995,ON,Ontario,Ontario,September,Septembre,52.20000028,a,52.20000028,a
1996,1996,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,0.300000012,a,0.300000012,a
1996,1996,ON,Ontario,Ontario,October,Octobre,190.1,a,190.1,a
1996,1996,ON,Ontario,Ontario,March,Mars,5.900000006,a,5.900000006,a
1996,1996,ON,Ontario,Ontario,April,Avril,29.29999992,a,29.29999992,a
1996,1996,ON,Ontario,Ontario,May,Mai,1038.200001,a,1038.200001,a
1996,1996,ON,Ontario,Ontario,June,Juin,424614,a,424614,a
1996,1996,ON,Ontario,Ontario,July,Juillet,20414.3,a,20414.3,a
1996,1996,ON,Ontario,Ontario,August,Ao˚t,2595.6,a,2595.6,a
1996,1996,ON,Ontario,Ontario,September,Septembre,114.4000002,a,114.4000002,a
1997,1997,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,0.200000003,a,0.200000003,a
1997,1997,ON,Ontario,Ontario,October,Octobre,29.00000012,a,29.00000012,a
1997,1997,ON,Ontario,Ontario,November,Novembre,0.100000001,a,0.100000001,a
1997,1997,ON,Ontario,Ontario,April,Avril,239.4000003,a,239.4000003,a
1997,1997,ON,Ontario,Ontario,May,Mai,5004.8,a,5004.8,a
1997,1997,ON,Ontario,Ontario,June,Juin,20649.2,a,20649.2,a
1997,1997,ON,Ontario,Ontario,July,Juillet,12246.9,a,12246.9,a
1997,1997,ON,Ontario,Ontario,August,Ao˚t,413.7000012,a,413.7000012,a
1997,1997,ON,Ontario,Ontario,September,Septembre,36.20000021,a,36.20000021,a
1998,1998,ON,Ontario,Ontario,October,Octobre,108.9000001,a,108.9000001,a
1998,1998,ON,Ontario,Ontario,November,Novembre,14.80000006,a,14.80000006,a
1998,1998,ON,Ontario,Ontario,December,DÈcembre,0.200000003,a,0.200000003,a
1998,1998,ON,Ontario,Ontario,March,Mars,730.5,a,730.5,a
1998,1998,ON,Ontario,Ontario,April,Avril,27659.7,a,27659.7,a
1998,1998,ON,Ontario,Ontario,May,Mai,24542.4,a,24542.4,a
1998,1998,ON,Ontario,Ontario,June,Juin,34159,a,34159,a
1998,1998,ON,Ontario,Ontario,July,Juillet,69189.7,a,69189.7,a
1998,1998,ON,Ontario,Ontario,August,Ao˚t,1678.200001,a,1678.200001,a
1998,1998,ON,Ontario,Ontario,September,Septembre,89.00000029,a,89.00000029,a
1999,1999,ON,Ontario,Ontario,October,Octobre,0.400000006,a,0.400000006,a
1999,1999,ON,Ontario,Ontario,November,Novembre,1.200000003,a,1.200000003,a
1999,1999,ON,Ontario,Ontario,February,FÈvrier,0.800000012,a,0.800000012,a
1999,1999,ON,Ontario,Ontario,March,Mars,33.2,a,33.2,a
1999,1999,ON,Ontario,Ontario,April,Avril,73824.5,a,73824.5,a
1999,1999,ON,Ontario,Ontario,May,Mai,218562.7,a,218562.7,a
1999,1999,ON,Ontario,Ontario,June,Juin,14236.1,a,14236.1,a
1999,1999,ON,Ontario,Ontario,July,Juillet,298.0000005,a,298.0000005,a
1999,1999,ON,Ontario,Ontario,August,Ao˚t,21241.9,a,21241.9,a
1999,1999,ON,Ontario,Ontario,September,Septembre,128.0000002,a,128.0000002,a
2000,2000,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,19.70000003,a,19.70000003,a
2000,2000,ON,Ontario,Ontario,October,Octobre,511.200002,a,511.200002,a
2000,2000,ON,Ontario,Ontario,November,Novembre,89.59999984,a,89.59999984,a
2000,2000,ON,Ontario,Ontario,February,FÈvrier,0.100000001,a,0.100000001,a
2000,2000,ON,Ontario,Ontario,March,Mars,98.80000005,a,98.80000005,a
2000,2000,ON,Ontario,Ontario,April,Avril,604.4000002,a,604.4000002,a
2000,2000,ON,Ontario,Ontario,May,Mai,246.6000006,a,246.6000006,a
2000,2000,ON,Ontario,Ontario,June,Juin,452.3000001,a,452.3000001,a
2000,2000,ON,Ontario,Ontario,July,Juillet,4672.6,a,4672.6,a
2000,2000,ON,Ontario,Ontario,August,Ao˚t,63.60000046,a,63.60000046,a
2000,2000,ON,Ontario,Ontario,September,Septembre,19.50000023,a,19.50000023,a
2001,2001,ON,Ontario,Ontario,January,Janvier,0.5,a,0.5,a
2001,2001,ON,Ontario,Ontario,October,Octobre,4.399999999,a,4.399999999,a
2001,2001,ON,Ontario,Ontario,November,Novembre,2.100000001,a,2.100000001,a
2001,2001,ON,Ontario,Ontario,March,Mars,2,a,2,a
2001,2001,ON,Ontario,Ontario,April,Avril,380.4000005,a,380.4000005,a
2001,2001,ON,Ontario,Ontario,May,Mai,2518.999998,a,2518.999998,a
2001,2001,ON,Ontario,Ontario,June,Juin,3055.3,a,3055.3,a
2001,2001,ON,Ontario,Ontario,July,Juillet,4299.400001,a,4299.400001,a
2001,2001,ON,Ontario,Ontario,August,Ao˚t,494.9000013,a,494.9000013,a
2001,2001,ON,Ontario,Ontario,September,Septembre,87.20000017,a,87.20000017,a
2002,2002,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,450,a,450,a
2002,2002,ON,Ontario,Ontario,October,Octobre,1.20000001,a,1.20000001,a
2002,2002,ON,Ontario,Ontario,November,Novembre,0.100000001,a,0.100000001,a
2002,2002,ON,Ontario,Ontario,March,Mars,6,a,6,a
2002,2002,ON,Ontario,Ontario,April,Avril,53.00000005,a,53.00000005,a
2002,2002,ON,Ontario,Ontario,May,Mai,1928.3,a,1928.3,a
2002,2002,ON,Ontario,Ontario,June,Juin,52621.2,a,52621.2,a
2002,2002,ON,Ontario,Ontario,July,Juillet,125647.5,a,125647.5,a
2002,2002,ON,Ontario,Ontario,August,Ao˚t,1424.100001,a,1424.100001,a
2002,2002,ON,Ontario,Ontario,September,Septembre,88.30000053,a,88.30000053,a
2003,2003,ON,Ontario,Ontario,January,Janvier,68.90000004,a,68.90000004,a
2003,2003,ON,Ontario,Ontario,October,Octobre,6.500000075,a,6.500000075,a
2003,2003,ON,Ontario,Ontario,November,Novembre,63.1999993,a,63.1999993,a
2003,2003,ON,Ontario,Ontario,December,DÈcembre,38.80000007,a,38.80000007,a
2003,2003,ON,Ontario,Ontario,February,FÈvrier,29.1999999,a,29.1999999,a
2003,2003,ON,Ontario,Ontario,March,Mars,92.40000007,a,92.40000007,a
2003,2003,ON,Ontario,Ontario,April,Avril,412.0000002,a,412.0000002,a
2003,2003,ON,Ontario,Ontario,May,Mai,956.3000005,a,956.3000005,a
2003,2003,ON,Ontario,Ontario,June,Juin,308517.3,a,308517.3,a
2003,2003,ON,Ontario,Ontario,July,Juillet,4480.9,a,4480.9,a
2003,2003,ON,Ontario,Ontario,August,Ao˚t,4370.600001,a,4370.600001,a
2003,2003,ON,Ontario,Ontario,September,Septembre,74.89999991,a,74.89999991,a
2004,2004,ON,Ontario,Ontario,October,Octobre,22.69999994,a,22.69999994,a
2004,2004,ON,Ontario,Ontario,April,Avril,1286.399998,a,1286.399998,a
2004,2004,ON,Ontario,Ontario,May,Mai,32.10000002,a,32.10000002,a
2004,2004,ON,Ontario,Ontario,June,Juin,57.30000074,a,57.30000074,a
2004,2004,ON,Ontario,Ontario,July,Juillet,93.00000019,a,93.00000019,a
2004,2004,ON,Ontario,Ontario,August,Ao˚t,31.8000003,a,31.8000003,a
2004,2004,ON,Ontario,Ontario,September,Septembre,94.29999999,a,94.29999999,a
2005,2005,ON,Ontario,Ontario,October,Octobre,12.60000006,a,12.60000006,a
2005,2005,ON,Ontario,Ontario,November,Novembre,0.300000004,a,0.300000004,a
2005,2005,ON,Ontario,Ontario,April,Avril,196.9000013,a,196.9000013,a
2005,2005,ON,Ontario,Ontario,May,Mai,1471.800001,a,1471.800001,a
2005,2005,ON,Ontario,Ontario,June,Juin,14070.9,a,14070.9,a
2005,2005,ON,Ontario,Ontario,July,Juillet,11027.9,a,11027.9,a
2005,2005,ON,Ontario,Ontario,August,Ao˚t,15451.3,a,15451.3,a
2005,2005,ON,Ontario,Ontario,September,Septembre,106.9000003,a,106.9000003,a
2006,2006,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,0.100000001,a,0.100000001,a
2006,2006,ON,Ontario,Ontario,January,Janvier,0.300000012,a,0.300000012,a
2006,2006,ON,Ontario,Ontario,October,Octobre,8.100000076,a,8.100000076,a
2006,2006,ON,Ontario,Ontario,November,Novembre,3.699999988,a,3.699999988,a
2006,2006,ON,Ontario,Ontario,March,Mars,100.3,a,100.3,a
2006,2006,ON,Ontario,Ontario,April,Avril,170.3999986,a,170.3999986,a
2006,2006,ON,Ontario,Ontario,May,Mai,551.8000001,a,551.8000001,a
2006,2006,ON,Ontario,Ontario,June,Juin,11462.2,a,11462.2,a
2006,2006,ON,Ontario,Ontario,July,Juillet,20572.5,a,20572.5,a
2006,2006,ON,Ontario,Ontario,August,Ao˚t,55649.2,a,55649.2,a
2006,2006,ON,Ontario,Ontario,September,Septembre,61103.00001,a,61103.00001,a
2007,2007,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,25,a,25,a
2007,2007,ON,Ontario,Ontario,October,Octobre,3.400000006,a,3.400000006,a
2007,2007,ON,Ontario,Ontario,November,Novembre,0.100000001,a,0.100000001,a
2007,2007,ON,Ontario,Ontario,February,FÈvrier,0.300000004,a,0.300000004,a
2007,2007,ON,Ontario,Ontario,March,Mars,2.900000043,a,2.900000043,a
2007,2007,ON,Ontario,Ontario,April,Avril,246.9999991,a,246.9999991,a
2007,2007,ON,Ontario,Ontario,May,Mai,33394.3,a,33394.3,a
2007,2007,ON,Ontario,Ontario,June,Juin,2517.9,a,2517.9,a
2007,2007,ON,Ontario,Ontario,July,Juillet,4099.5,a,4099.5,a
2007,2007,ON,Ontario,Ontario,August,Ao˚t,369.6000017,a,369.6000017,a
2007,2007,ON,Ontario,Ontario,September,Septembre,16.80000016,a,16.80000016,a
2008,2008,ON,Ontario,Ontario,October,Octobre,4.100000016,a,4.100000016,a
2008,2008,ON,Ontario,Ontario,November,Novembre,0.200000003,a,0.200000003,a
2008,2008,ON,Ontario,Ontario,April,Avril,53.00000002,a,53.00000002,a
2008,2008,ON,Ontario,Ontario,May,Mai,49.10000023,a,49.10000023,a
2008,2008,ON,Ontario,Ontario,June,Juin,280.0000001,a,280.0000001,a
2008,2008,ON,Ontario,Ontario,July,Juillet,26.10000005,a,26.10000005,a
2008,2008,ON,Ontario,Ontario,August,Ao˚t,899.5000002,a,899.5000002,a
2008,2008,ON,Ontario,Ontario,September,Septembre,4.399999991,a,4.399999991,a
2009,2009,ON,Ontario,Ontario,October,Octobre,0.500000007,a,0.500000007,a
2009,2009,ON,Ontario,Ontario,April,Avril,65.99999902,a,65.99999902,a
2009,2009,ON,Ontario,Ontario,May,Mai,173.4000008,a,173.4000008,a
2009,2009,ON,Ontario,Ontario,June,Juin,20401.5,a,20401.5,a
2009,2009,ON,Ontario,Ontario,July,Juillet,14.40000015,a,14.40000015,a
2009,2009,ON,Ontario,Ontario,August,Ao˚t,2.700000048,a,2.700000048,a
2009,2009,ON,Ontario,Ontario,September,Septembre,32.10000014,a,32.10000014,a
2010,2010,ON,Ontario,Ontario,October,Octobre,43.0000001,a,43.0000001,a
2010,2010,ON,Ontario,Ontario,November,Novembre,0.200000003,a,0.200000003,a
2010,2010,ON,Ontario,Ontario,March,Mars,569.3999993,a,569.3999993,a
2010,2010,ON,Ontario,Ontario,April,Avril,317.3999993,a,317.3999993,a
2010,2010,ON,Ontario,Ontario,May,Mai,10969.6,a,10969.6,a
2010,2010,ON,Ontario,Ontario,June,Juin,1455.9,a,1455.9,a
2010,2010,ON,Ontario,Ontario,July,Juillet,1261,a,1261,a
2010,2010,ON,Ontario,Ontario,August,Ao˚t,206.2000003,a,206.2000003,a
2010,2010,ON,Ontario,Ontario,September,Septembre,1.50000003,a,1.50000003,a
2011,2011,ON,Ontario,Ontario,Unspecified,IndÈterminÈ,0.400000006,a,0.400000006,a
2011,2011,ON,Ontario,Ontario,October,Octobre,277.8000003,a,277.8000003,a
2011,2011,ON,Ontario,Ontario,November,Novembre,1.00000003,a,1.00000003,a
2011,2011,ON,Ontario,Ontario,December,DÈcembre,0.400000006,a,0.400000006,a
2011,2011,ON,Ontario,Ontario,April,Avril,26.9999999,a,26.9999999,a
2011,2011,ON,Ontario,Ontario,May,Mai,1443.5,a,1443.5,a
2011,2011,ON,Ontario,Ontario,June,Juin,160162.4,a,160162.4,a
2011,2011,ON,Ontario,Ontario,July,Juillet,469315.2,a,469315.2,a
2011,2011,ON,Ontario,Ontario,August,Ao˚t,3435.800001,a,3435.800001,a
2011,2011,ON,Ontario,Ontario,September,Septembre,711.1999998,a,711.1999998,a
2012,2012,ON,Ontario,Ontario,January,Janvier,0.100000001,a,0.100000001,a
2012,2012,ON,Ontario,Ontario,October,Octobre,1.600000024,a,1.600000024,a
2012,2012,ON,Ontario,Ontario,November,Novembre,0.200000003,a,0.200000003,a
2012,2012,ON,Ontario,Ontario,March,Mars,53.90000035,a,53.90000035,a
2012,2012,ON,Ontario,Ontario,April,Avril,295.5999986,a,295.5999986,a
2012,2012,ON,Ontario,Ontario,May,Mai,48556.8,a,48556.8,a
2012,2012,ON,Ontario,Ontario,June,Juin,4200.500001,a,4200.500001,a
2012,2012,ON,Ontario,Ontario,July,Juillet,96516.9,a,96516.9,a
2012,2012,ON,Ontario,Ontario,August,Ao˚t,213.7000002,a,213.7000002,a
2012,2012,ON,Ontario,Ontario,September,Septembre,2916.100001,a,2916.100001,a
2013,2013,ON,Ontario,Ontario,October,Octobre,0.800000012,a,0.800000012,a
2013,2013,ON,Ontario,Ontario,April,Avril,44.30000074,a,44.30000074,a
2013,2013,ON,Ontario,Ontario,May,Mai,413.2,a,413.2,a
2013,2013,ON,Ontario,Ontario,June,Juin,23873.7,a,23873.7,a
2013,2013,ON,Ontario,Ontario,July,Juillet,26633.9,a,26633.9,a
2013,2013,ON,Ontario,Ontario,August,Ao˚t,101.2000007,a,101.2000007,a
2013,2013,ON,Ontario,Ontario,September,Septembre,22.90000003,a,22.90000003,a
2014,2014,ON,Ontario,Ontario,October,Octobre,300.5,a,300.5,a
2014,2014,ON,Ontario,Ontario,March,Mars,0.100000001,a,0.100000001,a
2014,2014,ON,Ontario,Ontario,April,Avril,125.9000004,a,125.9000004,a
2014,2014,ON,Ontario,Ontario,May,Mai,49.20000011,a,49.20000011,a
2014,2014,ON,Ontario,Ontario,June,Juin,3152.8,a,3152.8,a
2014,2014,ON,Ontario,Ontario,July,Juillet,1945.4,a,1945.4,a
2014,2014,ON,Ontario,Ontario,August,Ao˚t,191.1000001,a,191.1000001,a
2014,2014,ON,Ontario,Ontario,September,Septembre,380.5,a,380.5,a
2015,2015,ON,Ontario,Ontario,October,Octobre,1.600000031,a,1.600000031,a
2015,2015,ON,Ontario,Ontario,December,DÈcembre,0.100000001,a,0.100000001,a
2015,2015,ON,Ontario,Ontario,March,Mars,117.3000002,a,117.3000002,a
2015,2015,ON,Ontario,Ontario,April,Avril,373.9000003,a,373.9000003,a
2015,2015,ON,Ontario,Ontario,May,Mai,2477.100001,a,2477.100001,a
2015,2015,ON,Ontario,Ontario,June,Juin,33902.2,a,33902.2,a
2015,2015,ON,Ontario,Ontario,July,Juillet,2459.700001,a,2459.700001,a
2015,2015,ON,Ontario,Ontario,August,Ao˚t,74.30000033,a,74.30000033,a
2015,2015,ON,Ontario,Ontario,September,Septembre,3317.6,a,3317.6,a
2016,2016,ON,Ontario,Ontario,October,Octobre,3031.7,a,3031.7,a
2016,2016,ON,Ontario,Ontario,November,Novembre,30.60000001,a,30.60000001,a
2016,2016,ON,Ontario,Ontario,March,Mars,79.1,a,79.1,a
2016,2016,ON,Ontario,Ontario,April,Avril,33.4999999,a,33.4999999,a
2016,2016,ON,Ontario,Ontario,May,Mai,81166.1,a,81166.1,a
2016,2016,ON,Ontario,Ontario,June,Juin,323.4000003,a,323.4000003,a
2016,2016,ON,Ontario,Ontario,July,Juillet,1370.300002,a,1370.300002,a
2016,2016,ON,Ontario,Ontario,August,Ao˚t,169.0000004,a,169.0000004,a
2016,2016,ON,Ontario,Ontario,September,Septembre,5.100000016,a,5.100000016,a
2017,2017,ON,Ontario,Ontario,October,Octobre,493.4000002,a,493.4000002,a
2017,2017,ON,Ontario,Ontario,March,Mars,94.2,a,94.2,a
2017,2017,ON,Ontario,Ontario,April,Avril,25.79999968,a,25.79999968,a
2017,2017,ON,Ontario,Ontario,May,Mai,29.30000024,a,29.30000024,a
2017,2017,ON,Ontario,Ontario,June,Juin,20645.9,a,20645.9,a
2017,2017,ON,Ontario,Ontario,July,Juillet,73383.1,a,73383.1,a
2017,2017,ON,Ontario,Ontario,August,Ao˚t,17507.1,a,17507.1,a
2017,2017,ON,Ontario,Ontario,September,Septembre,603.5000003,a,603.5000003,a
2018,2018,ON,Ontario,Ontario,April,Avril,143.9999997,a,143.9999997,a
2018,2018,ON,Ontario,Ontario,May,Mai,4038.300002,a,4038.300002,a
2018,2018,ON,Ontario,Ontario,June,Juin,77069.1,a,77069.1,a
2018,2018,ON,Ontario,Ontario,July,Juillet,166056.3,a,166056.3,a
2018,2018,ON,Ontario,Ontario,August,Ao˚t,18206.6,a,18206.6,a
2018,2018,ON,Ontario,Ontario,September,Septembre,175.7000002,a,175.7000002,a
2019,2019,ON,Ontario,Ontario,October,Octobre,0.400000006,a,0.400000006,a
2019,2019,ON,Ontario,Ontario,April,Avril,98.30000004,a,98.30000004,a
2019,2019,ON,Ontario,Ontario,May,Mai,3990.200001,a,3990.200001,a
2019,2019,ON,Ontario,Ontario,June,Juin,256939.3,a,256939.3,a
2019,2019,ON,Ontario,Ontario,July,Juillet,8539.000001,a,8539.000001,a
2019,2019,ON,Ontario,Ontario,August,Ao˚t,154.6000004,a,154.6000004,a
2019,2019,ON,Ontario,Ontario,September,Septembre,3.400000013,a,3.400000013,a
1990,1990,PC,Parks Canada,Parcs Canada,May,Mai,11.6,a,11.6,a
1990,1990,PC,Parks Canada,Parcs Canada,June,Juin,74.8,a,74.8,a
1990,1990,PC,Parks Canada,Parcs Canada,July,Juillet,24068.8,a,24068.8,a
1990,1990,PC,Parks Canada,Parcs Canada,August,Ao˚t,645.1,a,645.1,a
1991,1991,PC,Parks Canada,Parcs Canada,October,Octobre,0.1,a,0.1,a
1991,1991,PC,Parks Canada,Parcs Canada,May,Mai,210.3,a,210.3,a
1991,1991,PC,Parks Canada,Parcs Canada,June,Juin,1.5,a,1.5,a
1991,1991,PC,Parks Canada,Parcs Canada,July,Juillet,15.5,a,15.5,a
1991,1991,PC,Parks Canada,Parcs Canada,August,Ao˚t,802.2,a,802.2,a
1991,1991,PC,Parks Canada,Parcs Canada,September,Septembre,0.1,a,0.1,a
1992,1992,PC,Parks Canada,Parcs Canada,July,Juillet,13.3,a,13.3,a
1993,1993,PC,Parks Canada,Parcs Canada,March,Mars,350,a,350,a
1993,1993,PC,Parks Canada,Parcs Canada,May,Mai,1,a,1,a
1993,1993,PC,Parks Canada,Parcs Canada,June,Juin,1249.6,a,1249.6,a
1993,1993,PC,Parks Canada,Parcs Canada,July,Juillet,31.2,a,31.2,a
1994,1994,PC,Parks Canada,Parcs Canada,May,Mai,829,a,829,a
1994,1994,PC,Parks Canada,Parcs Canada,June,Juin,37525.4,a,37525.4,a
1994,1994,PC,Parks Canada,Parcs Canada,July,Juillet,19702.4,a,19702.4,a
1994,1994,PC,Parks Canada,Parcs Canada,August,Ao˚t,8636.7,a,8636.7,a
1994,1994,PC,Parks Canada,Parcs Canada,September,Septembre,451,a,451,a
1995,1995,PC,Parks Canada,Parcs Canada,November,Novembre,0.4,a,0.4,a
1995,1995,PC,Parks Canada,Parcs Canada,May,Mai,379.8,a,379.8,a
1995,1995,PC,Parks Canada,Parcs Canada,June,Juin,2865.6,a,2865.6,a
