Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Number,Data Qualifier,Nombre,Qualificatifs de donnÈes
1998,1998,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,37,a,37,a
1998,1998,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,2,a,2,a
1998,1998,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",479,a,479,a
1999,1999,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",157,a,157,a
1999,1999,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",119,a,119,a
1999,1999,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
1999,1999,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",49,a,49,a
1999,1999,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",24,a,24,a
1999,1999,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,20,a,20,a
1999,1999,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",366,a,366,a
2000,2000,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",115,a,115,a
2000,2000,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",65,a,65,a
2000,2000,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,4,a,4,a
2000,2000,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",34,a,34,a
2000,2000,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",16,a,16,a
2000,2000,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2000,2000,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",171,a,171,a
2001,2001,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",241,a,241,a
2001,2001,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",144,a,144,a
2001,2001,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
2001,2001,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",79,a,79,a
2001,2001,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",33,a,33,a
2001,2001,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,15,a,15,a
2001,2001,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",338,a,338,a
2002,2002,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",242,a,242,a
2002,2002,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",166,a,166,a
2002,2002,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,23,a,23,a
2002,2002,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",102,a,102,a
2002,2002,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",54,a,54,a
2002,2002,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,20,a,20,a
2002,2002,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,1,a,1,a
2002,2002,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",272,a,272,a
2003,2003,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",197,a,197,a
2003,2003,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",97,a,97,a
2003,2003,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,4,a,4,a
2003,2003,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",37,a,37,a
2003,2003,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",23,a,23,a
2003,2003,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,16,a,16,a
2003,2003,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",266,a,266,a
2004,2004,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",86,a,86,a
2004,2004,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",74,a,74,a
2004,2004,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
2004,2004,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",27,a,27,a
2004,2004,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",31,a,31,a
2004,2004,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,33,a,33,a
2004,2004,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",72,a,72,a
2005,2005,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",72,a,72,a
2005,2005,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",64,a,64,a
2005,2005,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
2005,2005,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",38,a,38,a
2005,2005,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",25,a,25,a
2005,2005,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,26,a,26,a
2005,2005,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",93,a,93,a
2006,2006,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",95,a,95,a
2006,2006,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",103,a,103,a
2006,2006,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,17,a,17,a
2006,2006,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",47,a,47,a
2006,2006,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",42,a,42,a
2006,2006,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,42,a,42,a
2006,2006,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,3,a,3,a
2006,2006,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",151,a,151,a
2007,2007,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",70,a,70,a
2007,2007,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",70,a,70,a
2007,2007,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,4,a,4,a
2007,2007,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",26,a,26,a
2007,2007,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",9,a,9,a
2007,2007,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,19,a,19,a
2007,2007,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",168,a,168,a
2008,2008,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",120,a,120,a
2008,2008,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",92,a,92,a
2008,2008,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,25,a,25,a
2008,2008,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",43,a,43,a
2008,2008,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",27,a,27,a
2008,2008,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,23,a,23,a
2008,2008,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,1,a,1,a
2008,2008,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",267,a,267,a
2009,2009,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",143,a,143,a
2009,2009,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",94,a,94,a
2009,2009,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",30,a,30,a
2009,2009,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",26,a,26,a
2009,2009,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2009,2009,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",209,a,209,a
2010,2010,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",110,a,110,a
2010,2010,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",108,a,108,a
2010,2010,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,19,a,19,a
2010,2010,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",61,a,61,a
2010,2010,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",46,a,46,a
2010,2010,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,50,a,50,a
2010,2010,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,4,a,4,a
2010,2010,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",173,a,173,a
2011,2011,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",72,a,72,a
2011,2011,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",69,a,69,a
2011,2011,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,9,a,9,a
2011,2011,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
2011,2011,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2011,2011,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,11,a,11,a
2011,2011,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",112,a,112,a
2012,2012,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",127,a,127,a
2012,2012,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",72,a,72,a
2012,2012,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
2012,2012,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",47,a,47,a
2012,2012,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",19,a,19,a
2012,2012,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,30,a,30,a
2012,2012,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",110,a,110,a
2013,2013,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",147,a,147,a
2013,2013,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",66,a,66,a
2013,2013,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
2013,2013,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",29,a,29,a
2013,2013,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",15,a,15,a
2013,2013,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,14,a,14,a
2013,2013,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,1,a,1,a
2013,2013,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",151,a,151,a
2014,2014,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",96,a,96,a
2014,2014,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",88,a,88,a
2014,2014,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,11,a,11,a
2014,2014,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",36,a,36,a
2014,2014,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",32,a,32,a
2014,2014,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,25,a,25,a
2014,2014,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",115,a,115,a
2015,2015,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",189,a,189,a
2015,2015,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",115,a,115,a
2015,2015,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,24,a,24,a
2015,2015,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",54,a,54,a
2015,2015,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",63,a,63,a
2015,2015,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,61,a,61,a
2015,2015,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,6,a,6,a
2015,2015,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",211,a,211,a
2016,2016,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",117,a,117,a
2016,2016,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",87,a,87,a
2016,2016,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,9,a,9,a
2016,2016,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",39,a,39,a
2016,2016,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",22,a,22,a
2016,2016,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2016,2016,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",119,a,119,a
2017,2017,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",82,a,82,a
2017,2017,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",48,a,48,a
2017,2017,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,7,a,7,a
2017,2017,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",18,a,18,a
2017,2017,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",32,a,32,a
2017,2017,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,24,a,24,a
2017,2017,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,1,a,1,a
2017,2017,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",141,a,141,a
2018,2018,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",136,a,136,a
2018,2018,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",100,a,100,a
2018,2018,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
2018,2018,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",40,a,40,a
2018,2018,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",22,a,22,a
2018,2018,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,22,a,22,a
2018,2018,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",111,a,111,a
2019,2019,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",78,a,78,a
2019,2019,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",40,a,40,a
2019,2019,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2019,2019,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",34,a,34,a
2019,2019,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2019,2019,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,8,a,8,a
2019,2019,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",83,a,83,a
1990,1990,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",34,a,34,a
1990,1990,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",24,a,24,a
1990,1990,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
1990,1990,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
1990,1990,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
1990,1990,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,5,a,5,a
1990,1990,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",61,a,61,a
1991,1991,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",37,a,37,a
1991,1991,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",33,a,33,a
1991,1991,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,3,a,3,a
1991,1991,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",17,a,17,a
1991,1991,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",21,a,21,a
1991,1991,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,22,a,22,a
1991,1991,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",54,a,54,a
1992,1992,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",27,a,27,a
1992,1992,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",6,a,6,a
1992,1992,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
1992,1992,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
1992,1992,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
1992,1992,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,5,a,5,a
1992,1992,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",60,a,60,a
1993,1993,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",22,a,22,a
1993,1993,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",26,a,26,a
1993,1993,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
1993,1993,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",11,a,11,a
1993,1993,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
1993,1993,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,11,a,11,a
1993,1993,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",52,a,52,a
1994,1994,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",38,a,38,a
1994,1994,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",42,a,42,a
1994,1994,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,15,a,15,a
1994,1994,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",23,a,23,a
1994,1994,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",22,a,22,a
1994,1994,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,36,a,36,a
1994,1994,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",79,a,79,a
1995,1995,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",25,a,25,a
1995,1995,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",17,a,17,a
1995,1995,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
1995,1995,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
1995,1995,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
1995,1995,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,13,a,13,a
1995,1995,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",64,a,64,a
1996,1996,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",39,a,39,a
1996,1996,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
1996,1996,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,4,a,4,a
1996,1996,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
1996,1996,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",17,a,17,a
1996,1996,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,5,a,5,a
1996,1996,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",53,a,53,a
1997,1997,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",19,a,19,a
1997,1997,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
1997,1997,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
1997,1997,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
1997,1997,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,3,a,3,a
1997,1997,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",64,a,64,a
1998,1998,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",47,a,47,a
1998,1998,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
1998,1998,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,9,a,9,a
1998,1998,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
1998,1998,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
1998,1998,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,17,a,17,a
1998,1998,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",77,a,77,a
1999,1999,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",37,a,37,a
1999,1999,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",21,a,21,a
1999,1999,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
1999,1999,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
1999,1999,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",15,a,15,a
1999,1999,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,21,a,21,a
1999,1999,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",47,a,47,a
2000,2000,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",7,a,7,a
2000,2000,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",11,a,11,a
2000,2000,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2000,2000,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",6,a,6,a
2000,2000,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2000,2000,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",28,a,28,a
2001,2001,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",19,a,19,a
2001,2001,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",14,a,14,a
2001,2001,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2001,2001,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",10,a,10,a
2001,2001,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2001,2001,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2001,2001,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",21,a,21,a
2002,2002,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",20,a,20,a
2002,2002,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",9,a,9,a
2002,2002,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2002,2002,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2002,2002,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2002,2002,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,3,a,3,a
2002,2002,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",28,a,28,a
2003,2003,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",13,a,13,a
2003,2003,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",3,a,3,a
2003,2003,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2003,2003,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",8,a,8,a
2003,2003,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,10,a,10,a
